timestamp,temperature,humidity,load_lag_t+1,load_lag_t+2,load_lag_t+3,load_lag_t+4,load_lag_t+5,load_lag_t+6,load_lag_t+7,load_lag_t+8,load_lag_t+9,load_lag_t+10,load_lag_t+11,load_lag_t+12,load_lag_t+13,load_lag_t+14,load_lag_t+15,load_lag_t+16,load_lag_t+17,load_lag_t+18,load_lag_t+19,load_lag_t+20,load_lag_t+21,load_lag_t+22,load_lag_t+23,load_lag_t+24
2026-03-16 06:37:29.245604,28.49,61.51,2095.03,2072.36,1899.67,1840.03,1696.7,1692.24,1676.87,1487.59,1415.5,1298.04,1430.54,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2
2026-03-16 07:37:29.245604,27.47,67.07,2072.36,1899.67,1840.03,1696.7,1692.24,1676.87,1487.59,1415.5,1298.04,1430.54,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88
2026-03-16 08:37:29.245604,28.44,61.82,1899.67,1840.03,1696.7,1692.24,1676.87,1487.59,1415.5,1298.04,1430.54,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74
2026-03-16 09:37:29.245604,22.93,56.96,1840.03,1696.7,1692.24,1676.87,1487.59,1415.5,1298.04,1430.54,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14
2026-03-16 10:37:29.245604,25.35,52.12,1696.7,1692.24,1676.87,1487.59,1415.5,1298.04,1430.54,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56
2026-03-16 11:37:29.245604,24.71,50.39,1692.24,1676.87,1487.59,1415.5,1298.04,1430.54,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58
2026-03-16 12:37:29.245604,19.78,59.78,1676.87,1487.59,1415.5,1298.04,1430.54,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2
2026-03-16 13:37:29.245604,22.16,50.48,1487.59,1415.5,1298.04,1430.54,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95
2026-03-16 14:37:29.245604,19.51,53.14,1415.5,1298.04,1430.54,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63
2026-03-16 15:37:29.245604,17.13,47.07,1298.04,1430.54,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33
2026-03-16 16:37:29.245604,17.75,47.99,1430.54,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69
2026-03-16 17:37:29.245604,19.61,56.93,1295.73,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07
2026-03-16 18:37:29.245604,16.27,49.2,1317.55,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59
2026-03-16 19:37:29.245604,16.58,55.3,1353.23,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81
2026-03-16 20:37:29.245604,16.11,59.66,1428.94,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49
2026-03-16 21:37:29.245604,16.48,62.58,1586.86,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31
2026-03-16 22:37:29.245604,20.25,63.87,1572.68,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01
2026-03-16 23:37:29.245604,19.16,68.31,1852.16,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54
2026-03-17 00:37:29.245604,22.11,71.19,1952.96,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43
2026-03-17 01:37:29.245604,22.84,72.46,1991.4,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07
2026-03-17 02:37:29.245604,25.72,66.05,2203.32,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88
2026-03-17 03:37:29.245604,26.74,68.63,2179.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55
2026-03-17 04:37:29.245604,28.75,73.67,2173.89,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56
2026-03-17 05:37:29.245604,27.03,70.98,2134.2,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22
2026-03-17 06:37:29.245604,27.6,59.91,2246.88,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33
2026-03-17 07:37:29.245604,26.33,64.45,2120.74,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14
2026-03-17 08:37:29.245604,26.53,52.56,2039.14,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85
2026-03-17 09:37:29.245604,26.81,58.06,2085.56,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7
2026-03-17 10:37:29.245604,26.14,63.01,1860.58,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9
2026-03-17 11:37:29.245604,22.17,49.48,1810.2,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92
2026-03-17 12:37:29.245604,23.3,48.25,1722.95,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25
2026-03-17 13:37:29.245604,22.48,53.53,1554.63,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26
2026-03-17 14:37:29.245604,19.62,43.84,1581.33,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44
2026-03-17 15:37:29.245604,20.57,47.7,1439.69,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75
2026-03-17 16:37:29.245604,15.64,53.5,1484.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29
2026-03-17 17:37:29.245604,14.34,50.07,1333.59,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33
2026-03-17 18:37:29.245604,13.33,53.65,1580.81,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78
2026-03-17 19:37:29.245604,18.45,59.94,1526.49,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45
2026-03-17 20:37:29.245604,17.79,61.21,1592.31,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04
2026-03-17 21:37:29.245604,17.67,63.2,1700.01,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94
2026-03-17 22:37:29.245604,19.42,63.23,1705.54,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79
2026-03-17 23:37:29.245604,18.76,68.21,1983.43,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38
2026-03-18 00:37:29.245604,25.67,67.92,1871.07,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27
2026-03-18 01:37:29.245604,23.75,71.36,2033.88,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87
2026-03-18 02:37:29.245604,25.16,68.0,2119.55,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23
2026-03-18 03:37:29.245604,27.33,69.04,2139.56,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95
2026-03-18 04:37:29.245604,27.92,64.93,2225.22,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17
2026-03-18 05:37:29.245604,28.13,67.26,2218.33,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48
2026-03-18 06:37:29.245604,26.81,62.16,2238.14,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11
2026-03-18 07:37:29.245604,28.5,58.58,2228.85,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03
2026-03-18 08:37:29.245604,30.02,61.51,2105.7,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26
2026-03-18 09:37:29.245604,28.26,58.72,2082.9,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19
2026-03-18 10:37:29.245604,27.39,58.55,1902.92,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09
2026-03-18 11:37:29.245604,22.79,51.55,1840.25,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12
2026-03-18 12:37:29.245604,20.52,53.22,1759.26,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36
2026-03-18 13:37:29.245604,20.26,52.68,1639.44,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77
2026-03-18 14:37:29.245604,19.08,51.79,1529.75,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7
2026-03-18 15:37:29.245604,19.4,46.93,1431.29,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46
2026-03-18 16:37:29.245604,14.27,51.71,1491.33,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49
2026-03-18 17:37:29.245604,18.5,54.06,1448.78,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68
2026-03-18 18:37:29.245604,15.76,54.63,1456.45,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35
2026-03-18 19:37:29.245604,15.56,48.61,1544.04,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67
2026-03-18 20:37:29.245604,15.29,60.17,1593.94,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66
2026-03-18 21:37:29.245604,15.28,70.98,1703.79,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73
2026-03-18 22:37:29.245604,20.23,63.15,1780.38,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91
2026-03-18 23:37:29.245604,20.56,63.82,1758.27,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35
2026-03-19 00:37:29.245604,20.07,69.91,1836.87,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11
2026-03-19 01:37:29.245604,21.61,70.78,1927.23,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73
2026-03-19 02:37:29.245604,24.5,74.76,2060.95,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98
2026-03-19 03:37:29.245604,28.75,64.74,2150.17,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41
2026-03-19 04:37:29.245604,26.81,71.81,2093.48,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99
2026-03-19 05:37:29.245604,25.54,69.76,2139.11,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03
2026-03-19 06:37:29.245604,27.63,64.83,2156.03,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94
2026-03-19 07:37:29.245604,27.39,64.4,2061.26,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19
2026-03-19 08:37:29.245604,23.15,64.59,1986.19,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88
2026-03-19 09:37:29.245604,26.16,61.36,1958.09,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49
2026-03-19 10:37:29.245604,24.65,50.84,1923.12,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6
2026-03-19 11:37:29.245604,24.6,56.55,1736.36,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77
2026-03-19 12:37:29.245604,24.77,51.33,1635.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64
2026-03-19 13:37:29.245604,22.14,50.77,1601.7,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88
2026-03-19 14:37:29.245604,18.6,50.3,1442.46,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56
2026-03-19 15:37:29.245604,16.1,49.63,1410.49,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0
2026-03-19 16:37:29.245604,20.66,55.88,1332.68,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07
2026-03-19 17:37:29.245604,16.29,52.27,1362.35,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98
2026-03-19 18:37:29.245604,16.02,50.12,1353.67,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98,1238.78
2026-03-19 19:37:29.245604,16.17,55.38,1448.66,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98,1238.78,1347.83
2026-03-19 20:37:29.245604,17.1,60.24,1544.73,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98,1238.78,1347.83,1391.77
2026-03-19 21:37:29.245604,17.54,67.05,1672.91,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98,1238.78,1347.83,1391.77,1400.14
2026-03-19 22:37:29.245604,18.14,67.0,1667.35,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98,1238.78,1347.83,1391.77,1400.14,1472.85
2026-03-19 23:37:29.245604,19.63,63.33,1774.11,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98,1238.78,1347.83,1391.77,1400.14,1472.85,1574.67
2026-03-20 00:37:29.245604,21.95,78.36,1839.73,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98,1238.78,1347.83,1391.77,1400.14,1472.85,1574.67,1609.74
2026-03-20 01:37:29.245604,22.74,70.59,1940.98,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98,1238.78,1347.83,1391.77,1400.14,1472.85,1574.67,1609.74,1701.63
2026-03-20 02:37:29.245604,23.93,75.09,1961.41,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98,1238.78,1347.83,1391.77,1400.14,1472.85,1574.67,1609.74,1701.63,1857.62
2026-03-20 03:37:29.245604,26.4,69.16,1915.99,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98,1238.78,1347.83,1391.77,1400.14,1472.85,1574.67,1609.74,1701.63,1857.62,1864.71
2026-03-20 04:37:29.245604,26.81,71.02,2105.03,2035.94,2056.19,2092.88,1881.49,1823.6,1764.77,1613.64,1385.88,1398.56,1480.0,1277.07,1282.98,1238.78,1347.83,1391.77,1400.14,1472.85,1574.67,1609.74,1701.63,1857.62,1864.71,2065.65
